date,Account,sentiment_category,daily_pnl,median_position_size,trade_count,win_rate,long_ratio,sentiment_value,estimated_volume,pnl_per_dollar,cluster,archetype,profit_binary,target_next_day_profit
2025-03-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,0.0,820.75,77,0.0,1.0,15.0,63197.75,0.0,0,The Whales,0,1.0
2025-03-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,4647.056049,1366.6,89,0.6404494382022472,0.3595505617977528,20.0,121627.4,0.038207312242142806,2,The Gamblers,1,1.0
2025-03-06,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,698.036952,500.005,66,0.4393939393939394,0.5606060606060606,25.0,33000.33,0.02115242338485706,2,The Gamblers,1,0.0
2025-03-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,0.0,779.3,49,0.0,1.0,34.0,38185.7,0.0,0,The Whales,0,1.0
2025-03-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,2923.553302,795.5,138,0.8478260869565217,0.15217391304347827,28.0,109779.0,0.026631261917124404,2,The Gamblers,1,1.0
2025-03-09,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,2752.480766,598.3,296,0.30405405405405406,0.6959459459459459,27.0,177096.8,0.015542238854682864,0,The Whales,1,0.0
2025-03-10,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,0.0,592.98,61,0.0,1.0,20.0,36171.78,0.0,0,The Whales,0,1.0
2025-03-11,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,2349.7162,999.95,273,0.47619047619047616,0.047619047619047616,24.0,272986.35000000003,0.008607449420090051,2,The Gamblers,1,1.0
2025-03-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,1215.156099,526.505,334,0.10179640718562874,0.8982035928143712,34.0,175852.67,0.006910080461104173,0,The Whales,1,0.0
2025-03-13,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,0.0,500.04,42,0.0,1.0,45.0,21001.68,0.0,0,The Whales,0,1.0
2025-03-14,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,22911.093812,551.32,323,1.0,0.0,27.0,178076.36000000002,0.12865881699289,2,The Gamblers,1,1.0
2025-03-17,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,646.346496,146.68,113,0.26548672566371684,0.7345132743362832,32.0,16574.84,0.038995640138909334,0,The Whales,1,1.0
2025-03-20,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,824.5402799999999,848.875,30,0.3333333333333333,0.3333333333333333,49.0,25466.25,0.03237776586658813,0,The Whales,1,0.0
2025-03-24,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,0.0,499.93,57,0.0,0.0,45.0,28496.010000000002,0.0,0,The Whales,0,1.0
2025-03-26,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,2597.947325,548.685,38,1.0,1.0,47.0,20850.03,0.12460161088497236,2,The Gamblers,1,0.0
2025-04-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,0.0,2230.2,9,0.0,1.0,25.0,20071.8,0.0,0,The Whales,0,1.0
2025-04-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,2242.086667,579.15,99,0.6565656565656566,0.3434343434343434,28.0,57335.85,0.03910444629320051,2,The Gamblers,1,1.0
2025-04-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,3601.4274,995.375,80,0.475,0.525,23.0,79630.0,0.045227017455732765,2,The Gamblers,1,0.0
2025-04-11,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,0.0,745.0,20,0.0,0.0,25.0,14900.0,0.0,0,The Whales,0,0.0
2025-04-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,0.0,2313.87,17,0.0,0.0,43.0,39335.79,0.0,0,The Whales,0,0.0
2025-04-13,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,0.0,313.055,30,0.0,0.0,45.0,9391.65,0.0,0,The Whales,0,0.0
2025-04-15,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,0.0,473.845,50,0.0,0.0,38.0,23692.25,0.0,0,The Whales,0,0.0
2025-04-17,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,0.0,460.98,105,0.0,0.0,30.0,48402.9,0.0,0,The Whales,0,0.0
2025-04-18,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,0.0,487.71500000000003,50,0.0,0.0,33.0,24385.75,0.0,0,The Whales,0,0.0
2025-04-19,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,0.0,501.765,98,0.0,0.0,32.0,49172.97,0.0,0,The Whales,0,0.0
2025-04-20,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,0.0,547.9,73,0.0,0.0,37.0,39996.7,0.0,0,The Whales,0,0.0
2025-04-22,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,0.0,342.89,73,0.0,0.0,47.0,25030.969999999998,0.0,0,The Whales,0,0.0
2025-04-23,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,0.0,3892.43,6,0.0,0.0,72.0,23354.579999999998,0.0,0,The Whales,0,1.0
2025-05-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,102460.17164,1999.54,73,0.7808219178082192,0.7808219178082192,53.0,145966.41999999998,0.7019434445264877,2,The Gamblers,1,
2025-02-28,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,-72.202951,566.01,7,0.0,0.2857142857142857,16.0,3962.0699999999997,-0.01822354249167733,0,The Whales,0,1.0
2025-03-02,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,34795.678173,4040.61,155,0.4838709677419355,0.5161290322580645,26.0,626294.55,0.05555800888415842,2,The Gamblers,1,1.0
2025-03-03,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,535.4072209999999,6304.41,31,0.45161290322580644,0.5483870967741935,33.0,195436.71,0.002739542745065653,2,The Gamblers,1,1.0
2025-03-04,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,4578.655427,4805.445,124,0.5080645161290323,0.4112903225806452,15.0,595875.1799999999,0.00768391700255077,2,The Gamblers,1,1.0
2025-03-05,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,2036.224492,6135.975,100,0.38,0.62,20.0,613597.5,0.003318501936530054,0,The Whales,1,1.0
2025-03-06,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,5348.989502,4287.36,375,0.608,0.416,25.0,1607759.9999999998,0.0033269825732696427,2,The Gamblers,1,1.0
2025-03-07,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,5348.62711,4921.93,659,0.4597875569044006,0.45220030349013657,34.0,3243551.87,0.0016490031065851277,2,The Gamblers,1,1.0
2025-03-09,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,10760.578324,3389.9,630,0.6095238095238096,0.6015873015873016,27.0,2135637.0,0.00503858021002633,2,The Gamblers,1,1.0
2025-03-10,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,9163.142483,5596.655000000001,358,0.33519553072625696,0.664804469273743,20.0,2003602.4900000002,0.004573333547314567,2,The Gamblers,1,0.0
2025-03-11,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,-57956.282957999996,2476.9750000000004,466,0.19098712446351931,0.3562231759656652,24.0,1154270.35,-0.05021031940914015,0,The Whales,0,1.0
2025-03-12,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,4544.583988,9999.14,251,0.5816733067729084,0.5816733067729084,34.0,2509784.1399999997,0.0018107469545169733,2,The Gamblers,1,1.0
2025-03-13,0xb899e522b5715391ae1d4f137653e7906c5e2115,Neutral,3896.9493979999997,9999.63,41,0.5609756097560976,0.5609756097560976,45.0,409984.82999999996,0.009505106318202066,2,The Gamblers,1,1.0
2025-03-14,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,1188.74187,27022.135000000002,82,0.5609756097560976,0.5609756097560976,27.0,2215815.0700000003,0.0005364806323841817,2,The Gamblers,1,1.0
2025-03-15,0xb899e522b5715391ae1d4f137653e7906c5e2115,Neutral,594.5722,9999.86,65,0.5692307692307692,0.5692307692307692,46.0,649990.9,0.0009147392678882119,2,The Gamblers,1,0.0
2025-03-16,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,-16453.702941,8083.775,246,0.21138211382113822,0.4105691056910569,30.0,1988608.65,-0.008273977356479868,0,The Whales,0,1.0
2025-03-17,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,812.52566,9999.36,51,0.7254901960784313,0.7254901960784313,32.0,509967.36000000004,0.001593289539157957,2,The Gamblers,1,1.0
2025-03-18,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,1157.213435,34382.774999999994,32,0.34375,0.34375,34.0,1100248.7999999998,0.0010517743214080307,0,The Whales,1,1.0
2025-03-20,0xb899e522b5715391ae1d4f137653e7906c5e2115,Neutral,38.9845,2217.9049999999997,2,0.5,0.5,49.0,4435.8099999999995,0.008788586526474308,2,The Gamblers,1,1.0
2025-03-21,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,829.63013,33536.0,28,0.5,0.5,31.0,939008.0,0.0008835176377624046,2,The Gamblers,1,1.0
2025-03-23,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,907.21938,46622.95,20,0.3,0.3,30.0,932459.0,0.0009729321932653339,0,The Whales,1,0.0
2025-03-25,0xb899e522b5715391ae1d4f137653e7906c5e2115,Neutral,-836.051084,19999.73,95,0.23157894736842105,0.49473684210526314,46.0,1899974.3499999999,-0.0004400328267589507,0,The Whales,0,0.0
2025-03-26,0xb899e522b5715391ae1d4f137653e7906c5e2115,Neutral,-774.039828,2128.21,91,0.0,0.37362637362637363,47.0,193667.11000000002,-0.003996754162335567,0,The Whales,0,1.0
2025-03-30,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,685.277142,9400.655,48,0.5,0.5,32.0,451231.44000000006,0.0015186821689552482,2,The Gamblers,1,1.0
2025-04-03,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,361.071464,7992.2,24,0.2916666666666667,0.5,25.0,191812.8,0.001882415897166404,0,The Whales,1,0.0
2025-04-04,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,0.0,5505.645,6,0.0,1.0,28.0,33033.87,0.0,0,The Whales,0,1.0
2025-04-05,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,611.49348,16433.74,5,1.0,0.0,30.0,82168.70000000001,0.007441927157177853,2,The Gamblers,1,1.0
2025-04-06,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,254.093244,11040.32,25,0.68,0.32,34.0,276008.0,0.0009206010115648821,2,The Gamblers,1,1.0
2025-04-07,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,1291.1500099999998,4025.52,113,0.26548672566371684,0.6371681415929203,23.0,454883.76,0.0028384174673547367,0,The Whales,1,1.0
2025-04-08,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,936.6942779999999,2435.14,187,0.4117647058823529,0.32085561497326204,24.0,455371.18,0.0020569906905395286,2,The Gamblers,1,1.0
2025-04-09,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,6800.812401,9934.225,222,0.509009009009009,0.49099099099099097,18.0,2205397.95,0.003083712125968014,2,The Gamblers,1,0.0
2025-04-10,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,-117.61638999999997,4999.485000000001,116,0.5517241379310345,0.43103448275862066,39.0,579940.26,-0.00020280776851050136,2,The Gamblers,0,0.0
2025-04-11,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,-482.407981,9999.875,128,0.3828125,0.46875,25.0,1279984.0,-0.00037688594623057787,0,The Whales,0,1.0
2025-04-12,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,50.56792,9228.78,7,0.5714285714285714,0.5714285714285714,43.0,64601.46000000001,0.0007827674482898683,2,The Gamblers,1,1.0
2025-04-13,0xb899e522b5715391ae1d4f137653e7906c5e2115,Neutral,1097.533742,4288.49,20,0.15,0.15,45.0,85769.79999999999,0.012796272604110074,0,The Whales,1,1.0
2025-04-15,0xb899e522b5715391ae1d4f137653e7906c5e2115,Fear,554.38798,9999.869999999999,28,0.7142857142857143,0.2857142857142857,38.0,279996.36,0.001979982811205117,2,The Gamblers,1,
2024-12-28,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Greed,-0.06076,86.505,4,0.0,0.5,72.0,346.02,-0.0001755967863129299,0,The Whales,0,1.0
2025-02-19,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,31.42038,1773.83,121,0.01652892561983471,0.9834710743801653,44.0,214633.43,0.00014639089539779523,0,The Whales,1,1.0
2025-02-20,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Neutral,35262.804627,1011.87,185,1.0,0.0,49.0,187195.95,0.1883737582303463,2,The Gamblers,1,1.0
2025-02-24,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Neutral,22037.667762,220.56,4083,0.446730345334313,0.553269654665687,49.0,900546.48,0.02447143845590291,2,The Gamblers,1,1.0
2025-02-25,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,5672.328492,596.815,3292,0.16859052247873632,0.8125759416767923,25.0,1964714.9800000002,0.0028870999354827535,2,The Gamblers,1,1.0
2025-02-26,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,23589.520054,824.865,470,1.0,0.0,21.0,387686.55,0.060846887914992154,2,The Gamblers,1,0.0
2025-03-04,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,0.0,1158.01,563,0.0,1.0,15.0,651959.63,0.0,0,The Whales,0,1.0
2025-03-05,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,229058.684298,1632.45,983,0.91353001017294,0.08646998982706001,20.0,1604698.35,0.14274251874067173,2,The Gamblers,1,0.0
2025-03-06,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,0.0,5459.74,71,0.0,1.0,25.0,387641.54,0.0,0,The Whales,0,1.0
2025-03-07,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,87405.926823,1594.9,829,0.6803377563329313,0.31966224366706875,34.0,1322172.1,0.06610782879399739,2,The Gamblers,1,1.0
2025-03-09,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,10.184488,991.45,47,0.1702127659574468,0.8297872340425532,27.0,46598.15,0.00021855992137026899,0,The Whales,1,1.0
2025-03-10,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,5832.316116,1054.73,667,0.3118440779610195,0.6881559220389805,20.0,703504.91,0.00829037016386993,2,The Gamblers,1,1.0
2025-03-11,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,1058.58,500.0,1651,0.04663840096910963,0.9533615990308903,24.0,825500.0,0.0012823500908540277,2,The Gamblers,1,1.0
2025-03-12,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,289639.089112,739.94,2617,0.6526557126480703,0.3473442873519297,34.0,1936422.9800000002,0.14957428831587197,2,The Gamblers,1,1.0
2025-03-13,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Neutral,66.447417,22791.99,1,1.0,0.0,45.0,22791.99,0.0029153846153846153,2,The Gamblers,1,1.0
2025-03-14,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,16591.266757,499.67,1662,0.8892900120336944,0.11070998796630566,27.0,830451.54,0.01997860917567809,2,The Gamblers,1,1.0
2025-03-27,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,18422.612928,1992.71,147,0.19727891156462585,0.8027210884353742,40.0,292928.37,0.06289118711171608,0,The Whales,1,0.0
2025-03-28,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,0.0,499.92,167,0.0,1.0,44.0,83486.64,0.0,0,The Whales,0,1.0
2025-03-29,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,720.749699,499.98,600,0.41,0.59,26.0,299988.0,0.0024025951004706856,2,The Gamblers,1,0.0
2025-03-30,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,0.0,596.8299999999999,354,0.0,1.0,32.0,211277.81999999998,0.0,0,The Whales,0,0.0
2025-03-31,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,0.0,11906.22,33,0.0,1.0,34.0,392905.25999999995,0.0,0,The Whales,0,1.0
2025-04-02,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,188114.980392,678.4,743,1.0,0.0,44.0,504051.2,0.3732060957140862,2,The Gamblers,1,1.0
2025-04-03,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,3869.208803,812.63,937,0.5080042689434365,0.46851654215581645,25.0,761434.3099999999,0.005081474202285422,2,The Gamblers,1,1.0
2025-04-04,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,9367.872074,613.39,318,0.6792452830188679,0.31446540880503143,28.0,195058.02,0.04802608000429821,2,The Gamblers,1,1.0
2025-04-06,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,1026.735896,826.94,499,0.34468937875751504,0.655310621242485,34.0,412643.06000000006,0.0024881937818123,2,The Gamblers,1,1.0
2025-04-07,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Fear,2378.877324,1525.295,146,0.3219178082191781,0.678082191780822,23.0,222693.07,0.010682314110627691,0,The Whales,1,1.0
2025-04-30,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Greed,4.733218,10.14,1,1.0,0.0,56.0,10.14,0.4667867850098619,2,The Gamblers,1,1.0
2025-05-01,0xbaaaf6571ab7d571043ff1e313a9609a10637864,Neutral,1.86032,3.9,1,1.0,0.0,53.0,3.9,0.4770051282051282,2,The Gamblers,1,
2024-12-10,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,0.0,1540.885,52,0.0,0.0,78.0,80126.02,0.0,0,The Whales,0,0.0
2024-12-11,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,0.0,360.9,17,0.0,0.0,74.0,6135.299999999999,0.0,0,The Whales,0,0.0
2024-12-12,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,0.0,5158.5,1,0.0,0.0,83.0,5158.5,0.0,0,The Whales,0,0.0
2024-12-15,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,0.0,271.775,58,0.0,0.0,80.0,15762.949999999999,0.0,0,The Whales,0,0.0
2024-12-16,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,0.0,65.705,4,0.0,0.0,83.0,262.82,0.0,0,The Whales,0,0.0
2024-12-17,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,0.0,1744.65,2,0.0,0.0,87.0,3489.3,0.0,0,The Whales,0,0.0
2024-12-18,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,0.0,885.365,14,0.0,0.0,81.0,12395.11,0.0,0,The Whales,0,0.0
2024-12-19,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,-128.0,625.02,37,0.0,0.21621621621621623,75.0,23125.739999999998,-0.005534958016478608,0,The Whales,0,1.0
2024-12-20,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,11799.68,1290.49,66,0.6212121212121212,0.6212121212121212,74.0,85172.34,0.13853887306606816,2,The Gamblers,1,0.0
2024-12-23,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,0.0,2565.365,16,0.0,0.0,70.0,41045.84,0.0,0,The Whales,0,0.0
2024-12-24,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,0.0,858.14,10,0.0,0.0,73.0,8581.4,0.0,0,The Whales,0,0.0
2024-12-29,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,0.0,1499.71,39,0.0,0.0,73.0,58488.69,0.0,0,The Whales,0,0.0
2025-01-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,0.0,1000.67,61,0.0,0.0,74.0,61040.869999999995,0.0,0,The Whales,0,1.0
2025-01-08,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,1023.27508,682.88,22,0.9545454545454546,0.9545454545454546,70.0,15023.36,0.06811226516571525,2,The Gamblers,1,0.0
2025-01-14,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,0.0,1499.605,8,0.0,0.0,63.0,11996.84,0.0,0,The Whales,0,0.0
2025-01-15,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,0.0,1129.38,3,0.0,0.0,70.0,3388.1400000000003,0.0,0,The Whales,0,0.0
2025-01-16,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,0.0,911.06,3,0.0,0.0,75.0,2733.18,0.0,0,The Whales,0,0.0
2025-01-17,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,0.0,1888.98,3,0.0,0.0,75.0,5666.9400000000005,0.0,0,The Whales,0,0.0
2025-01-18,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,-10750.654828,4132.305,12,0.0,0.5833333333333334,77.0,49587.66,-0.2168010111386583,0,The Whales,0,0.0
2025-01-19,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,-7963.5855,952.01,30,0.0,0.4,77.0,28560.3,-0.27883409838131956,0,The Whales,0,1.0
2025-01-20,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,24895.400898,1456.52,33,0.7878787878787878,0.7878787878787878,76.0,48065.159999999996,0.5179510668018166,2,The Gamblers,1,1.0
2025-01-27,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,20428.824,887.46,23,1.0,1.0,71.0,20411.58,1.0008448145611462,2,The Gamblers,1,0.0
2025-01-31,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,0.0,998.52,61,0.0,0.0,76.0,60909.72,0.0,0,The Whales,0,1.0
2025-02-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,160022.95082600001,1956.12,69,1.0,1.0,44.0,134972.28,1.1855986342232643,2,The Gamblers,1,0.0
2025-02-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,0.0,433.5,18,0.0,0.0,72.0,7803.0,0.0,0,The Whales,0,0.0
2025-02-06,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Neutral,-24500.0,3162.72,13,0.0,0.9230769230769231,49.0,41115.36,-0.59588436049204,0,The Whales,0,0.0
2025-02-09,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Neutral,0.0,272.23,3,0.0,0.0,46.0,816.69,0.0,0,The Whales,0,0.0
2025-02-10,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,0.0,476.235,22,0.0,0.0,43.0,10477.17,0.0,0,The Whales,0,0.0
2025-02-15,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Neutral,0.0,865.545,4,0.0,0.0,50.0,3462.18,0.0,0,The Whales,0,0.0
2025-02-21,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Greed,0.0,703.31,33,0.0,0.18181818181818182,55.0,23209.23,0.0,0,The Whales,0,1.0
2025-02-22,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Neutral,15074.26913,1002.33,138,0.2608695652173913,0.6231884057971014,49.0,138321.54,0.10897991108254,0,The Whales,1,0.0
2025-02-23,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Neutral,0.0,957.15,73,0.0,0.0,50.0,69871.95,0.0,0,The Whales,0,0.0
2025-02-24,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Neutral,0.0,1297.02,28,0.0,0.03571428571428571,49.0,36316.56,0.0,0,The Whales,0,1.0
2025-02-25,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,3859.44,785.81,28,0.6071428571428571,0.6071428571428571,25.0,22002.68,0.17540772305919097,2,The Gamblers,1,0.0
2025-02-26,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,-871.1949999999999,1290.455,42,0.023809523809523808,0.14285714285714285,21.0,54199.11,-0.016073972432388648,0,The Whales,0,0.0
2025-02-27,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,-48309.11776,1039.2450000000001,90,0.011111111111111112,0.05555555555555555,10.0,93532.05000000002,-0.5164980106818998,0,The Whales,0,1.0
2025-02-28,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,67673.757678,981.48,59,0.9661016949152542,1.0,16.0,57907.32,1.1686563577454456,2,The Gamblers,1,0.0
2025-03-02,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,-2632.65866,2213.16,84,0.0,1.0,26.0,185905.44,-0.014161278228329414,0,The Whales,0,1.0
2025-03-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,57561.35367,3373.0,136,0.8235294117647058,0.5514705882352942,33.0,458728.0,0.12548035801171936,2,The Gamblers,1,0.0
2025-03-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,0.0,86000.0,2,0.0,1.0,15.0,172000.0,0.0,0,The Whales,0,1.0
2025-03-05,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,3677.4,15.22,8,1.0,0.0,20.0,121.76,30.20203679369251,2,The Gamblers,1,0.0
2025-03-06,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,0.0,1359.5,16,0.0,0.1875,25.0,21752.0,0.0,0,The Whales,0,1.0
2025-03-07,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,43861.966536,952.76,147,0.6598639455782312,0.7891156462585034,34.0,140055.72,0.3131751172747532,2,The Gamblers,1,1.0
2025-03-08,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,5836.8743,909.975,36,1.0,1.0,28.0,32759.100000000002,0.17817566111401106,2,The Gamblers,1,0.0
2025-03-11,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,0.0,1540.07,7,0.0,0.0,24.0,10780.49,0.0,0,The Whales,0,0.0
2025-03-12,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,-15387.62119,995.76,57,0.0,0.8245614035087719,34.0,56758.32,-0.2711077634080783,0,The Whales,0,0.0
2025-03-18,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,-120.432,1022.23,27,0.0,0.6296296296296297,34.0,27600.21,-0.004363445060744103,0,The Whales,0,0.0
2025-03-19,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,0.0,1148.76,26,0.0,0.6923076923076923,32.0,29867.76,0.0,0,The Whales,0,0.0
2025-03-26,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Neutral,0.0,43895.18,3,0.0,0.6666666666666666,47.0,131685.54,0.0,0,The Whales,0,0.0
2025-03-27,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,Fear,0.0,14.76,21,0.0,1.0,40.0,309.96,0.0,0,The Whales,0,0.0
